ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Left,Metadata_Media,Metadata_Rep,Metadata_Right,Metadata_Series,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Big,Classify_Biggest,Classify_Medium,Classify_Small,Classify_Smallest,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_Colonies
123,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hp-none_0000.jpg,0,hp,cntrl,0,none,0,2148,106,76,1.003513727,0.372570893,1,0.765775401,0.892472886,54.26934063,54.45181356,24.73863375,8.863517533,7.810249676,50,50.36215073,-84.21469808,173.91,0.968876861,0,0,0,0,0,105.560987,75.08938547,1,1
124,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hp-none_0001.jpg,0,hp,cntrl,0,none,0,2528,90,78,1.00668722,0.277089015,1,0.764670296,0.878587739,58.00026312,58.46366393,25.94224354,9.442605145,8.485281374,55.23483138,55.72921946,-87.30049716,190.152,0.967840735,0,0,0,0,0,90.37341772,77.05221519,1,1
125,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hp-none_0002.jpg,0,hp,cntrl,0,none,0,2123,90,82,1.003588259,0.265789699,1,0.770878722,0.866905856,52.99352903,54.4242593,24.75883681,8.704751984,7.810249676,50,51.08740662,88.45457721,175.426,0.966097838,0,0,0,0,0,89.6448422,81.53838907,1,2
126,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hp-none_0003.jpg,0,hp,cntrl,0,none,0,2286,94,86,1.015773606,0.438752626,1,0.786377709,0.861576922,57.15309881,57.80138407,24,8.882134685,8,49.96233876,51.35822531,12.91868584,182.598,0.969876962,0,0,0,0,0,95.0511811,85.7007874,1,2
127,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hp-none_0004.jpg,0,hp,cntrl,0,none,0,2358,114,102,1.003980594,0.312588222,1,0.793939394,0.892071218,56.2511987,56.64803615,25.63201124,9.257273291,8.062257748,51.22889809,53.43237983,-66.33826072,182.254,0.972571664,0,0,0,0,0,114.1268024,102.6403732,1,1
128,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hp-none_0005.jpg,0,hp,cntrl,0,none,0,2836,124,90,1.026618487,0.510800898,1,0.753854333,0.867926368,65.23150618,66.94027188,26.92582404,9.784774695,8.94427191,56,56.07946337,-21.04814568,202.636,0.971066598,0,0,0,0,0,124.1205924,88.19393512,1,1
129,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-hp_0000.jpg,0,p1,cntrl,0,hp,0,2387,175,67,1.011557979,0.326855918,1,0.790135717,0.858612502,56.94496515,59.23681288,25,9.130798827,8.062257748,52,53.81721633,-1.51261556,186.91,0.970325203,0,0,0,0,0,174.9308756,67.14956012,1,4
129,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-hp_0000.jpg,0,p1,cntrl,0,hp,0,23942,76,48,1.04949985,0.370292371,1,0.893491566,0.716931523,184.9662683,210.1071155,75.18643495,31.47438452,30,153,171.8179891,26.14149908,647.808,0.958600256,0,0,0,0,0,78.70077688,77.61248016,2,7
130,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-hp_0001.jpg,0,p1,cntrl,0,hp,0,2075,179,61,1.006854674,0.326973472,1,0.752902758,0.833809718,52.9774264,54.4242593,24.04163056,8.511939164,7.615773106,49.50252519,50.06544361,37.26036675,176.84,0.961984237,0,0,0,0,0,178.2848193,60.45253012,1,3
130,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-hp_0001.jpg,0,p1,cntrl,0,hp,0,25029,47,153,1.055132372,0.381203579,1,0.928719852,0.710537466,190.041553,223.8079534,90,41.90873065,42.95346319,153,175.6917282,-14.94009639,665.324,0.961285862,0,0,0,0,0,81.53206281,75.68208878,2,5
131,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-hp_0002.jpg,0,p1,cntrl,0,hp,0,2132,178,64,1.013955765,0.2953295,1,0.705026455,0.788557364,53.60940193,55.22680509,23.76972865,8.53723594,7.615773106,50.07454655,51.21817926,-21.60193086,184.324,0.950089127,0,0,0,0,0,177.2537523,63.56144465,1,4
131,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-hp_0002.jpg,0,p1,cntrl,0,hp,0,26069,7,0,1.077291108,0.43737205,0,0.930105609,0.668923464,198.4477148,230.4886114,153.160047,51.64010941,44.28317965,153,178.4601902,-4.540723623,699.808,0.947033821,0,0,0,0,0,84.6811155,75.97069316,2,5
132,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-hp_0003.jpg,0,p1,cntrl,0,hp,0,1741,183,68,1.034355205,0.561913375,1,0.829047619,0.847920854,52.15219335,53.00943312,20,7.689974867,7,40.94142157,43.14009002,-79.6895,160.63,0.964008859,0,0,0,0,0,182.6404365,70.85812751,1,4
132,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-hp_0003.jpg,0,p1,cntrl,0,hp,0,23528,0,143,1.030642377,0.2728742,1,0.925934671,0.808650583,178.7263206,207.3861133,142.1724305,56.92613036,55.08175742,153,171.9436074,16.8186057,604.668,0.992198372,0,0,0,0,0,76.21047263,77.1516066,2,5
133,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-hp_0004.jpg,0,p1,cntrl,0,hp,0,28768,0,92,1.058832486,0.598585917,1,0.924778192,0.762099091,216.9271475,232.4521456,185.9462288,86.12547511,85.43418499,153,173.7713597,2.454628196,688.738,0.98424483,0,0,0,0,0,93.1383134,77.06340378,1,2
134,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-hp_0005.jpg,0,p1,cntrl,0,hp,0,2397,178,71,1.009547055,0.268716736,1,0.778246753,0.818463971,56.49299905,58.41232747,25.96150997,9.154925019,8.062257748,52.49380916,54.41514394,68.1932568,191.84,0.965170123,0,0,0,0,0,177.2995411,71.60784314,1,6
134,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-hp_0005.jpg,0,p1,cntrl,0,hp,0,24397,75,78,1.054737037,0.408735159,1,0.910471712,0.720997691,188.7025992,220.730605,74.96665926,28.28203007,27,153,172.2200007,23.57229474,652.088,0.952617091,0,0,0,0,0,80.3389761,78.52506456,2,8
135,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-s_0000.jpg,0,p1,cntrl,0,s,0,3695,183,67,1.049750291,0.64177527,1,0.852954755,0.832876924,78.77238874,76.90253572,34.98571137,13.92496984,13,56,60.40997448,-86.75295174,236.114,0.979067303,0,0,0,0,0,177.9077131,68.54695535,1,0
135,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-s_0000.jpg,0,p1,cntrl,0,s,0,18645,45,74,1.035390901,0.489654202,1,0.896825397,0.821071058,166.7990839,174.1551033,78.29431652,33.02605214,30.6757233,134,145.4349097,78.68961495,534.19,0.98781457,0,0,0,0,0,61.98852239,78.38712792,2,1
136,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-s_0001.jpg,0,p1,cntrl,0,s,0,3994,183,81,1.079684582,0.721358891,1,0.8218107,0.804520985,86.04112174,85.61541917,33.60059523,13.28355711,12.36931688,59,59.58876326,74.97153232,249.77,0.974146341,0,0,0,0,0,176.2531297,76.48147221,1,0
136,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-s_0001.jpg,0,p1,cntrl,0,s,0,20851,73,79,1.031291161,0.359279399,1,0.908698684,0.801661915,170.7494794,195.8979326,72.83543094,28.5848917,26.30589288,147.7134994,159.3485441,-74.91505302,571.706,0.981847291,0,0,0,0,0,69.35101434,74.92561508,2,5
137,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-s_0002.jpg,0,p1,cntrl,0,s,0,3382,178,63,1.032066104,0.564694259,1,0.818886199,0.809123616,72.63422155,72.49827584,29.06888371,11.41873885,10.63014581,58,59.94503644,-88.1009861,229.184,0.958073654,0,0,0,0,0,177.0827912,66.23418096,1,0
137,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-s_0002.jpg,0,p1,cntrl,0,s,0,18148,66,85,1.045578136,0.557763199,1,0.886046285,0.821838863,168.8256682,179.4937325,65.49045732,27.9998792,27.78488798,132,140.1253264,82.76651893,526.776,0.989342274,0,0,0,0,0,59.91337888,78.28003086,2,2
138,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-s_0003.jpg,0,p1,cntrl,0,s,0,3916,177,78,1.115044177,0.77431072,1,0.780701754,0.781221734,88.99354022,87.57282684,27,10.78971439,9.874176369,55.71544546,56.31560935,-88.67487626,250.98,0.959803922,0,0,0,0,0,177.2558733,77.49540347,1,0
138,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-s_0003.jpg,0,p1,cntrl,0,s,0,19717,25,0,1.036283034,0.475661353,1,0.927771504,0.813118164,170.9435277,183.934771,80,33.60509354,33.01514804,137,150.3667968,-89.90687695,552.012,0.988271265,0,0,0,0,0,64.7098443,75.74783182,2,2
139,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-s_0004.jpg,0,p1,cntrl,0,s,0,3261,175,88,1.016438061,0.463482137,1,0.787681159,0.8093741,68.68981558,71.58910532,29.15475947,10.69230683,9.848857802,59,60.86647575,64.80780052,225.012,0.959682166,0,0,0,0,0,175.524379,87.22385771,1,0
139,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-s_0004.jpg,0,p1,cntrl,0,s,0,24012,55,74,1.059380593,0.219231399,1,0.928107607,0.728537674,181.810901,215.6965461,89.47066558,43.77904973,45.607017,153,177.3879677,26.36882796,643.566,0.954580691,0,0,0,0,0,77.8818091,76.81146927,2,1
140,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-s_0005.jpg,0,p1,cntrl,0,s,0,3662,173,51,1.003816934,0.332245331,1,0.828506787,0.867988231,70.30510366,72.00694411,33.10589071,11.80997842,10.77032961,64,66.3112818,-76.32536856,230.254,0.976272994,0,0,0,0,0,172.8178591,50.77744402,1,0
140,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-s_0005.jpg,0,p1,cntrl,0,s,0,17915,42,71,1.044148496,0.540983668,1,0.855376241,0.801913189,166.7169861,174.9171232,81.60882305,34.48431218,33.24154028,135,140.2145032,-82.41226121,529.846,0.981455611,0,0,0,0,0,59.38509629,73.74864639,2,1
141,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hi_0000.jpg,0,p14,cntrl,0,hi,0,596,185,80,1.076377444,0.675579073,1,0.735802469,0.70257522,32.55746201,33.42154993,11.40175425,4.309871463,3.605551275,24,24.00421107,30.23966082,103.248,0.909923664,0,0,0,0,0,185.5536913,80.37080537,1,0
141,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hi_0000.jpg,0,p14,cntrl,0,hi,0,17039,53,71,1.021812783,0.455736026,1,0.846069815,0.775965607,156.9863901,162.6068879,73.55270219,29.27506559,28.3019434,136,139.7359372,78.28312886,525.298,0.974492422,0,0,0,0,0,61.62984917,71.66600153,2,1
142,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hi_0001.jpg,0,p14,cntrl,0,hi,0,842,188,67,1.117777185,0.732797876,1,0.771062271,0.647484235,40.48233374,40.31128874,13,4.845956367,4.123105626,27,27.54605735,-88.673011,127.834,0.908306365,0,0,0,0,0,187.2066508,65.67577197,1,2
142,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hi_0001.jpg,0,p14,cntrl,0,hi,0,12359,58,71,1.008694876,0.265603322,1,0.804622396,0.855144833,128.045801,133.8431918,58,20.45989366,18.02775638,118.8985819,123.4467032,63.75859397,426.164,0.980717346,0,0,0,0,0,56.83704183,72.06400194,2,3
143,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hi_0002.jpg,0,p14,cntrl,0,hi,0,8340,56,70,1.001516512,0.30209596,1,0.779002429,0.887820605,105.395643,105.4751155,50,17.24965498,15.13274595,100,100.4712972,-7.143169329,343.578,0.981638418,0,0,0,0,0,54.92386091,70.16282974,1,1
143,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hi_0002.jpg,0,p14,cntrl,0,hi,0,728,185,72,1.054395857,0.586194036,1,0.674074074,0.7932859,34.37041462,35.51056181,12.80624847,4.859425746,4.242640687,28.62167011,27.84590264,-82.75879557,107.388,0.924444444,0,0,0,0,0,185.5,71.31043956,2,2
144,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hi_0003.jpg,0,p14,cntrl,0,hi,0,859,187,57,1.021562107,0.489116448,1,0.789522059,0.838084552,35.63641363,35.51056181,14.31782106,5.499387584,5,29.22130414,31.08273901,-10.81517084,113.49,0.954444444,0,0,0,0,0,184.4481956,57.27473807,1,1
144,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hi_0003.jpg,0,p14,cntrl,0,hi,0,8563,55,69,1.003398586,0.374550246,1,0.770747075,0.864772286,108.2941017,109.0733698,49.24428901,17.35828642,15.23154621,100,100.4110078,-6.677850045,352.75,0.975840456,0,0,0,0,0,55.58425785,68.80485811,2,2
145,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hi_0004.jpg,0,p14,cntrl,0,hi,0,857,182,25,1.03782222,0.607572594,1,0.721380471,0.795013082,37.27747376,37.20215048,13.45362405,5.34004336,5,28.67311722,29.60816108,-58.13631915,116.388,0.931015752,0,0,0,0,0,181.0023337,24.19836639,1,1
145,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hi_0004.jpg,0,p14,cntrl,0,hi,0,10471,67,89,1.005853802,0.422176495,1,0.765815841,0.839987413,121.1308189,123.454445,54.3783045,19.01835303,16.76305461,110.1133209,109.8067414,-24.27288692,395.788,0.97608949,0,0,0,0,0,68.35249737,88.77146404,2,2
146,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hi_0005.jpg,0,p14,cntrl,0,hi,0,867,186,38,1.031760225,0.577493095,1,0.802777778,0.828685874,36.98253319,36.12478374,14.14213562,5.526030856,5,28.40395422,30.19237623,9.578464898,114.662,0.955371901,0,0,0,0,0,183.1534025,38.47174164,1,1
146,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hi_0005.jpg,0,p14,cntrl,0,hi,0,17732,57,68,1.019619211,0.345760306,1,0.855502485,0.861385976,156.1788933,166.3309953,76.4852927,30.73377897,29.54657341,140,146.5462276,-85.44158027,508.61,0.987937711,0,0,0,0,0,63.48302504,70.86854275,2,3
147,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hp_0000.jpg,0,p14,cntrl,0,hp,0,10788,61,87,1.000735603,0.154997071,1,0.77483301,0.827648174,117.7537966,120.2414238,56.71860365,19.40308051,17.02938637,115.7692308,116.3307336,-74.71096907,404.718,0.975627402,0,0,0,0,0,61.50658139,86.12690026,1,1
147,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hp_0000.jpg,0,p14,cntrl,0,hp,0,362,181,28,1.055679118,0.673516519,1,0.749482402,0.859182266,25.13020538,24.59674775,8.94427191,3.678555473,3.16227766,18.62113249,18.57554847,56.59675901,72.764,0.941482445,0,0,0,0,0,182.9033149,29.85082873,2,0
148,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hp_0001.jpg,0,p14,cntrl,0,hp,0,751,188,18,1.030654322,0.50034272,1,0.758585859,0.607269712,33.58111531,33.83784863,13.89244399,4.95825481,4.123105626,28.4410248,29.07545123,66.01047465,124.662,0.920907419,0,0,0,0,0,187.3635153,16.24633822,1,2
148,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hp_0001.jpg,0,p14,cntrl,0,hp,0,18964,73,83,1.006848458,0.38158109,1,0.805265393,0.835619374,161.619497,169.1892432,74.62573283,27.36909693,25.45584412,149,149.3906172,18.68629441,534.03,0.9814465,0,0,0,0,0,75.20148703,82.13726007,2,4
149,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hp_0002.jpg,0,p14,cntrl,0,hp,0,838,181,21,1.022270034,0.460267439,1,0.74688057,0.719564619,34.94086955,35.84689666,14.31782106,5.331996114,5,29.80320811,31.01981611,-25.8787415,120.974,0.934746235,0,0,0,0,0,180.0202864,21.28281623,1,1
149,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hp_0002.jpg,0,p14,cntrl,0,hp,0,9175,63,97,1.002627424,0.353827289,1,0.773282764,0.878693702,111.5987652,112.2942563,51.86520992,18.05951009,16,104,104.3795278,5.860439222,362.234,0.980287409,0,0,0,0,0,62.0652861,96.97100817,2,2
150,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hp_0003.jpg,0,p14,cntrl,0,hp,0,853,179,21,1.037980565,0.615918124,1,0.724108659,0.851234716,37.31038379,38.07886553,14.56021978,5.472795795,5,28.61920375,29.3934998,85.79863689,112.216,0.948304614,0,0,0,0,0,179.3692849,22.56037515,1,1
150,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hp_0003.jpg,0,p14,cntrl,0,hp,0,9190,63,87,1.00209229,0.319842398,1,0.760069473,0.860680678,110.984509,112.0714058,51.88448708,18.06122661,16,103.7535542,105.1545771,67.40747348,366.304,0.980162116,0,0,0,0,0,62.95614799,87.96572361,2,2
151,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hp_0004.jpg,0,p14,cntrl,0,hp,0,727,188,21,1.024560831,0.570620226,1,0.783405172,0.862739657,33.67634789,34.13209633,13.34166406,5.134343789,4.472135955,27.33944505,27.65549089,-27.38766227,102.904,0.954068241,0,0,0,0,0,187.7276479,20.75103164,1,1
151,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hp_0004.jpg,0,p14,cntrl,0,hp,0,14280,67,79,1.003512857,0.373534759,1,0.789473684,0.862231136,139.7986169,141.0319113,64.13267498,22.37778965,19.72308292,130.0069423,129.6794595,36.27364069,456.202,0.982861862,0,0,0,0,0,66.44677871,78.29677871,2,0
152,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hp_0005.jpg,0,p14,cntrl,0,hp,0,791,180,23,1.022127207,0.550000624,1,0.775490196,0.860300592,34.84182802,34.82814953,14.03566885,5.339509125,5,28.45440109,29.09864894,69.13403974,107.49,0.949579832,0,0,0,0,0,180.7926675,23.91782554,1,1
152,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-hp_0005.jpg,0,p14,cntrl,0,hp,0,18137,70,83,1.003741452,0.245646395,1,0.822465083,0.814787965,154.3069933,160.7513608,73.8241153,26.97574681,25.01999201,147,149.5789505,-38.89916564,528.89,0.974897871,0,0,0,0,0,71.47929647,81.67497381,2,3
153,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-p1_0000.jpg,0,p14,cntrl,0,p1,0,16544,204,53,1.072553742,0.651769586,1,0.887839433,0.803593093,169.0510704,179.2456415,100,40.09479718,37,120,128.2112125,80.69683193,508.636,0.986641221,0,0,0,0,0,149.7930972,73.32501209,1,6
153,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-p1_0000.jpg,0,p14,cntrl,0,p1,0,9296,26,62,1.084448032,0.684212289,1,0.858832225,0.798884216,129.2371291,129.7112177,59.77457654,23.7793142,21.47091055,87,94.25042787,87.71301543,382.394,0.987517926,0,0,0,0,0,39.02377367,61.58272375,2,5
154,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-p1_0001.jpg,0,p14,cntrl,0,p1,0,16969,204,104,1.071585708,0.656371223,1,0.918235931,0.782022039,171.4579877,178.8071587,96.38464608,39.01078613,36.05551275,119,129.3544351,84.57307885,522.184,0.984937748,0,0,0,0,0,148.9045907,75.15227768,1,3
154,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-p1_0001.jpg,0,p14,cntrl,0,p1,0,9870,14,76,1.118723279,0.730610635,1,0.821473159,0.781301384,138.2444567,136.5650028,65.51335742,25.08440314,22.36067978,88,94.39253154,87.98403595,398.432,0.983753613,0,0,0,0,0,38.37345491,76.84235056,2,2
155,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-p1_0002.jpg,0,p14,cntrl,0,p1,0,15918,145,75,1.060470111,0.641224403,0,0.854244929,0.798075177,164.1788325,161.9289968,59,24.15111537,23,120,125.9831879,88.75660924,500.642,0.982895956,0,0,0,0,0,150.2879759,77.29432089,1,0
155,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-p1_0002.jpg,0,p14,cntrl,0,p1,0,6802,36,65,1.10985307,0.729631696,1,0.839442182,0.786976365,114.2717914,110.6390528,36.61966685,15.08438446,14.08890224,72,78.14365879,88.64262119,329.566,0.982025554,0,0,0,0,0,32.64128198,73.27741841,2,1
156,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-p1_0003.jpg,0,p14,cntrl,0,p1,0,8831,38,67,1.170199322,0.793989195,1,0.834215001,0.763315994,138.3802491,133.9589489,39.45883931,17.05353663,16.03121954,77.87907859,84.12576361,87.42273092,381.292,0.981876807,0,0,0,0,0,34.85471634,77.36507757,1,5
156,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-p1_0003.jpg,0,p14,cntrl,0,p1,0,18893,204,114,1.051747044,0.567647039,1,0.943706294,0.785704634,173.3327877,187.4273192,104.5466403,44.20834849,43.41658669,129,142.7000364,82.72462329,549.7,0.987198244,0,0,0,0,0,142.778066,75.17281533,2,6
157,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-p1_0004.jpg,0,p14,cntrl,0,p1,0,14126,50,88,1.036519051,0.450666479,1,0.906908064,0.788092616,143.7876627,163.343197,64.03124237,25.87910901,24,117,128.358154,74.32989337,474.598,0.981995134,0,0,0,0,0,56.59139176,91.41002407,1,1
157,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-p1_0004.jpg,0,p14,cntrl,0,p1,0,13707,204,61,1.181316046,0.788910133,1,0.831836388,0.670248312,172.6841446,174.7712791,91.04943712,33.13153856,30,106,106.1158896,88.81120346,506.942,0.922533315,0,0,0,0,0,159.0186766,75.12015758,2,3
158,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-p1_0005.jpg,0,p14,cntrl,0,p1,0,13511,50,99,1.036635744,0.598175358,0,0.871115409,0.836313213,147.108019,145.0861813,49.64876635,18.92263814,17,109,117.8872523,-88.93857225,450.572,0.984336296,0,0,0,0,0,54.07120124,80.65961069,1,2
158,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-p1_0005.jpg,0,p14,cntrl,0,p1,0,1,91,71,0,0,1,1,0.785398163,0.095,0,1,1,1,0,0.095,0,4,1,0,1,0,0,0,91,71,2,1
158,3,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-p1_0005.jpg,0,p14,cntrl,0,p1,0,14089,204,153,1.196310398,0.802973314,1,0.924111242,0.700603436,177.6280234,178.0168531,77,27.15497208,27,97.42035619,105.8689628,87.3356859,502.7,0.956580779,0,0,0,0,0,158.1684293,75.59074455,3,1
159,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-s_0000.jpg,0,p14,cntrl,0,s,0,2866,173,25,1.014407151,0.514867785,1,0.804152637,0.837065929,65.26282627,66.09841148,28.3019434,10.58182195,9.848857802,53,55.94783685,1.940698945,207.426,0.965958881,0,0,0,0,0,172.205164,26.2623866,1,1
159,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-s_0000.jpg,0,p14,cntrl,0,s,0,11530,53,83,1.005820473,0.238839662,1,0.815129021,0.86284625,123.0740867,128.3160161,58.52349955,21.97013843,20.24845673,114,119.5122017,76.52502449,409.782,0.982614624,0,0,0,0,0,54.66079792,84.01049436,2,0
